title,first_name,last_name
"RIGHT CRANES",JESSICA,BAILEY
"RIGHT CRANES",CAMERON,ZELLWEGER
"RIGHT CRANES",WHOOPI,HURT
"RIGHT CRANES",ALBERT,JOHANSSON
"RINGS HEARTBREAKERS",JOHNNY,LOLLOBRIGIDA
"RINGS HEARTBREAKERS",RIP,CRAWFORD
"RINGS HEARTBREAKERS",SANDRA,PECK
"RINGS HEARTBREAKERS",JUDY,DEAN
"RINGS HEARTBREAKERS",NATALIE,HOPKINS
"RINGS HEARTBREAKERS",SYLVESTER,DERN
"RINGS HEARTBREAKERS",CAMERON,ZELLWEGER
"RINGS HEARTBREAKERS",MORGAN,HOPKINS
"RINGS HEARTBREAKERS",MINNIE,KILMER
"RINGS HEARTBREAKERS",ED,GUINESS
"RINGS HEARTBREAKERS",JEFF,SILVERSTONE
"RIVER OUTLAW",KIRSTEN,PALTROW
"RIVER OUTLAW",GARY,PHOENIX
"RIVER OUTLAW",WARREN,NOLTE
"RIVER OUTLAW",LISA,MONROE
"ROAD ROXANNE",HELEN,VOIGHT
"ROAD ROXANNE",KIRSTEN,PALTROW
"ROAD ROXANNE",JULIA,BARRYMORE
"ROAD ROXANNE",GARY,PHOENIX
"ROAD ROXANNE",CHRIS,BRIDGES
"ROAD ROXANNE",ALBERT,JOHANSSON
"ROAD ROXANNE",LAURENCE,BULLOCK
"ROAD ROXANNE",CUBA,BIRCH
"ROBBERS JOON",MILLA,PECK
"ROBBERS JOON",ANGELA,HUDSON
"ROBBERS JOON",MATTHEW,LEIGH
"ROBBERS JOON",CUBA,ALLEN
"ROBBERS JOON",JADA,RYDER
"ROBBERY BRIGHT",GOLDIE,BRODY
"ROBBERY BRIGHT",WHOOPI,HURT
"ROCK INSTINCT",MILLA,PECK
"ROCK INSTINCT",JOHNNY,CAGE
"ROCK INSTINCT",JULIA,BARRYMORE
"ROCK INSTINCT",GARY,PHOENIX
"ROCK INSTINCT",JUDE,CRUISE
"ROCK INSTINCT",CAMERON,ZELLWEGER
"ROCK INSTINCT",AL,GARLAND
"ROCK INSTINCT",ED,GUINESS
"ROCKETEER MOTHER",JUDY,DEAN
"ROCKETEER MOTHER",TOM,MIRANDA
"ROCKETEER MOTHER",CHRIS,BRIDGES
"ROCKETEER MOTHER",RENEE,TRACY
"ROCKETEER MOTHER",WARREN,JACKMAN
"ROCKETEER MOTHER",MERYL,ALLEN
"ROCKETEER MOTHER",JAYNE,SILVERSTONE
"ROCKY WAR",SISSY,SOBIESKI
"ROCKY WAR",PENELOPE,CRONYN
"ROCKY WAR",RENEE,TRACY
"ROLLERCOASTER BRINGING",HARRISON,BALE
"ROLLERCOASTER BRINGING",CATE,HARRIS
"ROLLERCOASTER BRINGING",JON,CHASE
"ROMAN PUNK",JIM,MOSTEL
"ROMAN PUNK",WARREN,NOLTE
"ROOF CHAMPION",NICK,WAHLBERG
"ROOF CHAMPION",ELVIS,MARX
"ROOF CHAMPION",DAN,STREEP
"ROOF CHAMPION",SCARLETT,BENING
"ROOF CHAMPION",WHOOPI,HURT
"ROOM ROMAN",WOODY,HOFFMAN
"ROOM ROMAN",SEAN,WILLIAMS
"ROOTS REMEMBER",JOHNNY,CAGE
"ROOTS REMEMBER",BURT,POSEY
"ROOTS REMEMBER",ELLEN,PRESLEY
"ROOTS REMEMBER",WALTER,TORN
"ROOTS REMEMBER",WARREN,NOLTE
"ROOTS REMEMBER",CAMERON,ZELLWEGER
"ROOTS REMEMBER",EWAN,GOODING
"ROOTS REMEMBER",GROUCHO,WILLIAMS
"ROOTS REMEMBER",LISA,MONROE
"ROOTS REMEMBER",MATTHEW,CARREY
"ROSES TREASURE",CUBA,OLIVIER
"ROSES TREASURE",MORGAN,WILLIAMS
"ROSES TREASURE",HUMPHREY,GARLAND
"ROSES TREASURE",BURT,TEMPLE
"ROSES TREASURE",MARY,KEITEL
"ROUGE SQUAD",PENELOPE,MONROE
"ROUGE SQUAD",EWAN,GOODING
"ROUGE SQUAD",JON,CHASE
"ROUGE SQUAD",REESE,WEST
"ROXANNE REBEL",JOHNNY,CAGE
"ROXANNE REBEL",RIP,WINSLET
"ROXANNE REBEL",MILLA,KEITEL
"ROXANNE REBEL",LUCILLE,DEE
"ROXANNE REBEL",JOHN,SUVARI
"RUGRATS SHAKESPEARE",JUDY,DEAN
"RUGRATS SHAKESPEARE",GARY,PENN
"RUGRATS SHAKESPEARE",DARYL,WAHLBERG
"RUGRATS SHAKESPEARE",MORGAN,HOPKINS
"RUGRATS SHAKESPEARE",KIM,ALLEN
"RUGRATS SHAKESPEARE",CUBA,BIRCH
"RULES HUMAN",PENELOPE,GUINESS
"RULES HUMAN",DUSTIN,TAUTOU
"RULES HUMAN",CARY,MCCONAUGHEY
"RULES HUMAN",KEVIN,GARLAND
"RULES HUMAN",HARVEY,HOPE
"RUN PACIFIC",BOB,FAWCETT
"RUN PACIFIC",GARY,PHOENIX
"RUN PACIFIC",DAN,HARRIS
"RUN PACIFIC",MAE,HOFFMAN
"RUN PACIFIC",WOODY,JOLIE
"RUN PACIFIC",SIDNEY,CROWE
"RUNAWAY TENENBAUMS",NICK,STALLONE
"RUNAWAY TENENBAUMS",WARREN,JACKMAN
"RUNAWAY TENENBAUMS",GENE,MCKELLEN
"RUNNER MADIGAN",MATTHEW,JOHANSSON
"RUNNER MADIGAN",JOE,SWANK
"RUNNER MADIGAN",BOB,FAWCETT
"RUNNER MADIGAN",CHRISTIAN,NEESON
"RUNNER MADIGAN",GREG,CHAPLIN
"RUNNER MADIGAN",GROUCHO,DUNST
"RUNNER MADIGAN",CATE,HARRIS
"RUNNER MADIGAN",REESE,WEST
"RUSH GOODFELLAS",KIRK,JOVOVICH
"RUSH GOODFELLAS",MAE,HOFFMAN
"RUSH GOODFELLAS",SYLVESTER,DERN
"RUSH GOODFELLAS",ANGELA,WITHERSPOON
"RUSH GOODFELLAS",ALAN,DREYFUSS
"RUSHMORE MERMAID",NICK,WAHLBERG
"RUSHMORE MERMAID",MILLA,PECK
"RUSHMORE MERMAID",JOHNNY,CAGE
"RUSHMORE MERMAID",PENELOPE,PINKETT
"RUSHMORE MERMAID",HENRY,BERRY
"RUSHMORE MERMAID",HARRISON,BALE
"RUSHMORE MERMAID",FAY,WOOD
"SABRINA MIDNIGHT",KEVIN,BLOOM
"SABRINA MIDNIGHT",CHRISTIAN,AKROYD
"SABRINA MIDNIGHT",MEG,HAWKE
"SABRINA MIDNIGHT",CHRIS,DEPP
"SADDLE ANTITRUST",BOB,FAWCETT
"SADDLE ANTITRUST",ADAM,HOPPER
"SADDLE ANTITRUST",MINNIE,KILMER
"SAGEBRUSH CLUELESS",LUCILLE,TRACY
"SAGEBRUSH CLUELESS",FRANCES,DAY-LEWIS
"SAGEBRUSH CLUELESS",SEAN,WILLIAMS
"SAGEBRUSH CLUELESS",MEG,HAWKE
"SAGEBRUSH CLUELESS",MORGAN,MCDORMAND
"SAGEBRUSH CLUELESS",IAN,TANDY
"SAGEBRUSH CLUELESS",ALAN,DREYFUSS
"SAINTS BRIDE",GRACE,MOSTEL
"SAINTS BRIDE",FRED,COSTNER
"SAINTS BRIDE",RIP,CRAWFORD
"SAINTS BRIDE",SUSAN,DAVIS
"SAINTS BRIDE",MORGAN,WILLIAMS
"SAINTS BRIDE",MENA,HOPPER
"SAINTS BRIDE",GROUCHO,WILLIAMS
"SAINTS BRIDE",JON,CHASE
"SAINTS BRIDE",REESE,WEST
"SAINTS BRIDE",MARY,KEITEL
"SALUTE APOLLO",VIVIEN,BERGEN
"SALUTE APOLLO",SPENCER,DEPP
"SALUTE APOLLO",CATE,MCQUEEN
"SALUTE APOLLO",JADA,RYDER
"SAMURAI LION",ANGELINA,ASTAIRE
"SAMURAI LION",GREG,CHAPLIN
"SANTA PARIS",KENNETH,PALTROW
"SANTA PARIS",SCARLETT,DAMON
"SANTA PARIS",MINNIE,ZELLWEGER
"SANTA PARIS",RUSSELL,TEMPLE
"SANTA PARIS",OLYMPIA,PFEIFFER
"SANTA PARIS",MICHAEL,BOLGER
"SASSY PACKER",GROUCHO,SINATRA
"SASSY PACKER",ANGELA,WITHERSPOON
"SASSY PACKER",LISA,MONROE
"SATISFACTION CONFIDENTIAL",CAMERON,WRAY
"SATISFACTION CONFIDENTIAL",GROUCHO,DUNST
"SATISFACTION CONFIDENTIAL",KEVIN,GARLAND
"SATISFACTION CONFIDENTIAL",GENE,MCKELLEN
"SATISFACTION CONFIDENTIAL",JOHN,SUVARI
"SATURDAY LAMBS",VIVIEN,BERGEN
"SATURDAY LAMBS",RIP,CRAWFORD
"SATURDAY LAMBS",PENELOPE,PINKETT
"SATURDAY LAMBS",BURT,POSEY
"SATURDAY LAMBS",BEN,WILLIS
"SATURDAY LAMBS",JAMES,PITT
"SATURDAY LAMBS",GRETA,KEITEL
"SATURDAY LAMBS",MENA,HOPPER
"SATURDAY LAMBS",GENE,MCKELLEN
"SATURN NAME",ANGELINA,ASTAIRE
"SATURN NAME",CHRIS,BRIDGES
"SAVANNAH TOWN",GRACE,MOSTEL
"SAVANNAH TOWN",SANDRA,KILMER
"SAVANNAH TOWN",PARKER,GOLDBERG
"SAVANNAH TOWN",CHRISTIAN,NEESON
"SAVANNAH TOWN",JESSICA,BAILEY
"SAVANNAH TOWN",MINNIE,KILMER
"SCALAWAG DUCK",REESE,KILMER
"SCALAWAG DUCK",JUDE,CRUISE
"SCALAWAG DUCK",CHRISTIAN,NEESON
"SCALAWAG DUCK",GROUCHO,SINATRA
"SCALAWAG DUCK",CHRIS,DEPP
"SCARFACE BANG",PARKER,GOLDBERG
"SCARFACE BANG",ELLEN,PRESLEY
"SCARFACE BANG",CATE,HARRIS
"SCARFACE BANG",EMILY,DEE
"SCARFACE BANG",BEN,HARRIS
"SCARFACE BANG",IAN,TANDY
"SCARFACE BANG",RENEE,BALL
"SCHOOL JACKET",MATTHEW,JOHANSSON
"SCHOOL JACKET",DAN,HARRIS
"SCHOOL JACKET",MARY,TANDY
"SCHOOL JACKET",MAE,HOFFMAN
"SCHOOL JACKET",CHRIS,DEPP
"SCHOOL JACKET",ED,GUINESS
"SCHOOL JACKET",JAYNE,SILVERSTONE
"SCHOOL JACKET",REESE,WEST
"SCISSORHANDS SLUMS",GRACE,MOSTEL
"SCISSORHANDS SLUMS",HELEN,VOIGHT
"SCISSORHANDS SLUMS",JULIA,BARRYMORE
"SCISSORHANDS SLUMS",JANE,JACKMAN
"SCISSORHANDS SLUMS",ROCK,DUKAKIS
"SCORPION APOLLO",MATTHEW,JOHANSSON
"SCORPION APOLLO",BOB,FAWCETT
"SCORPION APOLLO",JULIA,MCQUEEN
"SCORPION APOLLO",HENRY,BERRY
"SCORPION APOLLO",SEAN,GUINESS
"SCORPION APOLLO",LIZA,BERGMAN
"SCORPION APOLLO",KEVIN,GARLAND
"SCORPION APOLLO",GROUCHO,WILLIAMS
"SEA VIRGIN",GOLDIE,BRODY
"SEA VIRGIN",DUSTIN,TAUTOU
"SEA VIRGIN",GARY,PENN
"SEA VIRGIN",RUSSELL,BACALL
"SEA VIRGIN",CATE,HARRIS
"SEA VIRGIN",EMILY,DEE
"SEA VIRGIN",WILLIAM,HACKMAN
"SEA VIRGIN",HUMPHREY,GARLAND
"SEABISCUIT PUNK",ADAM,GRANT
"SEABISCUIT PUNK",SEAN,WILLIAMS
"SEABISCUIT PUNK",ROCK,DUKAKIS
"SEARCHERS WAIT",SUSAN,DAVIS
"SEARCHERS WAIT",GINA,DEGENERES
"SEARCHERS WAIT",CATE,MCQUEEN
"SEARCHERS WAIT",ROCK,DUKAKIS
"SEATTLE EXPECATIONS",ELVIS,MARX
"SEATTLE EXPECATIONS",MILLA,PECK
"SEATTLE EXPECATIONS",KENNETH,TORN
"SEATTLE EXPECATIONS",SCARLETT,BENING
"SEATTLE EXPECATIONS",FAY,WOOD
"SEATTLE EXPECATIONS",GREGORY,GOODING
"SECRET GROUNDHOG",FAY,KILMER
"SECRET GROUNDHOG",MAE,HOFFMAN
"SECRET GROUNDHOG",ANGELA,WITHERSPOON
"SECRETARY ROUGE",JULIA,BARRYMORE
"SECRETARY ROUGE",BEN,WILLIS
"SECRETARY ROUGE",ELLEN,PRESLEY
"SECRETARY ROUGE",CAMERON,ZELLWEGER
"SECRETARY ROUGE",JAYNE,NOLTE
"SECRETARY ROUGE",JEFF,SILVERSTONE
"SECRETS PARADISE",REESE,KILMER
"SECRETS PARADISE",GENE,WILLIS
"SECRETS PARADISE",RENEE,TRACY
"SECRETS PARADISE",WHOOPI,HURT
"SECRETS PARADISE",KENNETH,HOFFMAN
"SECRETS PARADISE",WILLIAM,HACKMAN
"SENSE GREEK",FRED,COSTNER
"SENSE GREEK",AUDREY,OLIVIER
"SENSE GREEK",JODIE,DEGENERES
"SENSE GREEK",SPENCER,DEPP
"SENSE GREEK",AL,GARLAND
"SENSE GREEK",OLYMPIA,PFEIFFER
"SENSE GREEK",RENEE,BALL
"SENSIBILITY REAR",CHRISTIAN,NEESON
"SENSIBILITY REAR",MILLA,KEITEL
"SENSIBILITY REAR",BURT,POSEY
"SENSIBILITY REAR",GROUCHO,DUNST
"SENSIBILITY REAR",LIZA,BERGMAN
"SENSIBILITY REAR",MICHAEL,BENING
"SEVEN SWARM",CAMERON,STREEP
"SEVEN SWARM",DAN,HARRIS
"SEVEN SWARM",CAMERON,WRAY
"SEVEN SWARM",ANGELINA,ASTAIRE
"SEVEN SWARM",GINA,DEGENERES
"SEVEN SWARM",ED,MANSFIELD
"SEVEN SWARM",JAYNE,SILVERSTONE
"SHAKESPEARE SADDLE",CHRISTIAN,GABLE
"SHAKESPEARE SADDLE",SANDRA,KILMER
"SHAKESPEARE SADDLE",JAMES,PITT
"SHAKESPEARE SADDLE",CHRIS,BRIDGES
"SHAKESPEARE SADDLE",WARREN,JACKMAN
"SHAKESPEARE SADDLE",RUSSELL,TEMPLE
"SHANE DARKNESS",CUBA,OLIVIER
"SHANE DARKNESS",HENRY,BERRY
"SHANE DARKNESS",RENEE,TRACY
"SHANGHAI TYCOON",LUCILLE,TRACY
"SHANGHAI TYCOON",JODIE,DEGENERES
"SHANGHAI TYCOON",NICK,STALLONE
"SHANGHAI TYCOON",HENRY,BERRY
"SHANGHAI TYCOON",BEN,WILLIS
"SHANGHAI TYCOON",DAN,STREEP
"SHANGHAI TYCOON",LAURA,BRODY
"SHANGHAI TYCOON",JULIA,FAWCETT
"SHAWSHANK BUBBLE",BOB,FAWCETT
"SHAWSHANK BUBBLE",VAL,BOLGER
"SHAWSHANK BUBBLE",KENNETH,PESCI
"SHAWSHANK BUBBLE",SYLVESTER,DERN
"SHAWSHANK BUBBLE",RENEE,TRACY
"SHAWSHANK BUBBLE",SCARLETT,BENING
"SHAWSHANK BUBBLE",ANGELA,WITHERSPOON
"SHAWSHANK BUBBLE",IAN,TANDY
"SHAWSHANK BUBBLE",CHRISTOPHER,WEST
"SHAWSHANK BUBBLE",JULIA,FAWCETT
"SHEPHERD MIDSUMMER",SYLVESTER,DERN
"SHEPHERD MIDSUMMER",WARREN,JACKMAN
"SHEPHERD MIDSUMMER",JULIANNE,DENCH
"SHEPHERD MIDSUMMER",OPRAH,KILMER
"SHEPHERD MIDSUMMER",MERYL,ALLEN
"SHINING ROSES",JULIA,BARRYMORE
"SHINING ROSES",WOODY,JOLIE
"SHINING ROSES",SUSAN,DAVIS
"SHINING ROSES",CATE,HARRIS
"SHINING ROSES",HUMPHREY,GARLAND
"SHIP WONDERLAND",AUDREY,OLIVIER
"SHIP WONDERLAND",MAE,HOFFMAN
"SHIP WONDERLAND",RALPH,CRUZ
"SHIP WONDERLAND",KENNETH,TORN
"SHIP WONDERLAND",CUBA,ALLEN
"SHIP WONDERLAND",WARREN,JACKMAN
"SHIP WONDERLAND",NICK,DEGENERES
"SHIP WONDERLAND",CUBA,BIRCH
"SHOCK CABIN",LAURA,BRODY
"SHOOTIST SUPERFLY",WOODY,HOFFMAN
"SHOOTIST SUPERFLY",JULIA,BARRYMORE
"SHOOTIST SUPERFLY",FAY,KILMER
"SHOW LORD",KENNETH,PALTROW
"SHOW LORD",KEVIN,GARLAND
"SHREK LICENSE",FRANCES,DAY-LEWIS
"SHREK LICENSE",RIVER,DEAN
"SHREK LICENSE",EMILY,DEE
"SHRUNK DIVINE",WOODY,HOFFMAN
"SHRUNK DIVINE",SISSY,SOBIESKI
"SHRUNK DIVINE",TOM,MCKELLEN
"SHRUNK DIVINE",MARY,TANDY
"SIDE ARK",HELEN,VOIGHT
"SIDE ARK",AUDREY,OLIVIER
"SIDE ARK",JADA,RYDER
"SIDE ARK",CHRIS,DEPP
"SIDE ARK",LAURENCE,BULLOCK
"SIDE ARK",JAYNE,SILVERSTONE
"SIEGE MADRE",CUBA,OLIVIER
"SIEGE MADRE",RIP,CRAWFORD
"SIEGE MADRE",NATALIE,HOPKINS
"SIEGE MADRE",DAN,HARRIS
"SIEGE MADRE",SIDNEY,CROWE
"SIEGE MADRE",SALMA,NOLTE
"SIEGE MADRE",BELA,WALKEN
"SIERRA DIVIDE",JIM,MOSTEL
"SIERRA DIVIDE",WALTER,TORN
"SIERRA DIVIDE",GINA,DEGENERES
"SIERRA DIVIDE",RUSSELL,BACALL
"SIERRA DIVIDE",MARY,KEITEL
"SILENCE KANE",SANDRA,PECK
"SILENCE KANE",REESE,KILMER
"SILENCE KANE",RENEE,TRACY
"SILENCE KANE",MICHAEL,BENING
"SILVERADO GOLDFINGER",JENNIFER,DAVIS
"SILVERADO GOLDFINGER",KIRSTEN,PALTROW
"SILVERADO GOLDFINGER",TOM,MIRANDA
"SILVERADO GOLDFINGER",JANE,JACKMAN
"SILVERADO GOLDFINGER",AL,GARLAND
"SIMON NORTH",JOHNNY,CAGE
"SIMON NORTH",JODIE,DEGENERES
"SIMON NORTH",VIVIEN,BASINGER
"SINNERS ATLANTIS",HELEN,VOIGHT
"SINNERS ATLANTIS",CHRISTIAN,AKROYD
"SINNERS ATLANTIS",LAURA,BRODY
"SINNERS ATLANTIS",LAURENCE,BULLOCK
"SISTER FREDDY",SUSAN,DAVIS
"SISTER FREDDY",HUMPHREY,WILLIS
"SISTER FREDDY",GREGORY,GOODING
"SKY MIRACLE",ELVIS,MARX
"SKY MIRACLE",SISSY,SOBIESKI
"SKY MIRACLE",WOODY,JOLIE
"SKY MIRACLE",KIRSTEN,AKROYD
"SKY MIRACLE",WALTER,TORN
"SKY MIRACLE",WARREN,JACKMAN
"SKY MIRACLE",MERYL,GIBSON
"SKY MIRACLE",GRETA,MALDEN
"SKY MIRACLE",LAURA,BRODY
"SKY MIRACLE",LAURENCE,BULLOCK
"SKY MIRACLE",JON,CHASE
"SKY MIRACLE",AUDREY,BAILEY
"SLACKER LIAISONS",NULL,NULL
"SLEEPING SUSPECTS",KIRSTEN,PALTROW
"SLEEPING SUSPECTS",SANDRA,KILMER
"SLEEPING SUSPECTS",MILLA,KEITEL
"SLEEPING SUSPECTS",WILL,WILSON
"SLEEPLESS MONSOON",GRACE,MOSTEL
"SLEEPLESS MONSOON",JULIA,MCQUEEN
"SLEEPLESS MONSOON",HENRY,BERRY
"SLEEPLESS MONSOON",DARYL,CRAWFORD
"SLEEPY JAPANESE",GRACE,MOSTEL
"SLEEPY JAPANESE",ADAM,HOPPER
"SLEEPY JAPANESE",RICHARD,PENN
"SLEEPY JAPANESE",ED,MANSFIELD
"SLEEPY JAPANESE",AUDREY,BAILEY
"SLEEPY JAPANESE",MARY,KEITEL
"SLEUTH ORIENT",RALPH,CRUZ
"SLEUTH ORIENT",CHRISTOPHER,BERRY
"SLEUTH ORIENT",MORGAN,MCDORMAND
"SLEUTH ORIENT",HARVEY,HOPE
"SLEUTH ORIENT",AL,GARLAND
"SLEUTH ORIENT",WILL,WILSON
"SLEUTH ORIENT",BURT,TEMPLE
"SLING LUKE",DAN,TORN
"SLING LUKE",GREG,CHAPLIN
"SLING LUKE",ED,MANSFIELD
"SLIPPER FIDELITY",CAMERON,WRAY
"SLIPPER FIDELITY",JAMES,PITT
"SLIPPER FIDELITY",GRETA,KEITEL
"SLIPPER FIDELITY",JANE,JACKMAN
"SLIPPER FIDELITY",AL,GARLAND
"SLIPPER FIDELITY",MICHAEL,BENING
"SLIPPER FIDELITY",JEFF,SILVERSTONE
"SLUMS DUCK",REESE,KILMER
"SLUMS DUCK",WALTER,TORN
"SLUMS DUCK",RUSSELL,TEMPLE
"SMILE EARRING",NICK,WAHLBERG
"SMILE EARRING",JOHNNY,LOLLOBRIGIDA
"SMILE EARRING",JOE,SWANK
"SMILE EARRING",ANNE,CRONYN
"SMILE EARRING",GROUCHO,SINATRA
"SMILE EARRING",RUSSELL,TEMPLE
"SMILE EARRING",ED,GUINESS
"SMILE EARRING",JEFF,SILVERSTONE
"SMOKING BARBARELLA",KARL,BERRY
"SMOKING BARBARELLA",ALEC,WAYNE
"SMOKING BARBARELLA",CARMEN,HUNT
"SMOKING BARBARELLA",MINNIE,ZELLWEGER
"SMOKING BARBARELLA",RENEE,TRACY
"SMOKING BARBARELLA",VIVIEN,BASINGER
"SMOOCHY CONTROL",DARYL,WAHLBERG
"SMOOCHY CONTROL",JAYNE,SILVERSTONE
"SNATCH SLIPPER",SCARLETT,BENING
"SNATCH SLIPPER",CATE,MCQUEEN
"SNATCH SLIPPER",RITA,REYNOLDS
"SNATCHERS MONTEZUMA",JOE,SWANK
"SNATCHERS MONTEZUMA",TIM,HACKMAN
"SNATCHERS MONTEZUMA",GOLDIE,BRODY
"SNATCHERS MONTEZUMA",FAY,KILMER
"SNATCHERS MONTEZUMA",SPENCER,DEPP
"SNATCHERS MONTEZUMA",KENNETH,HOFFMAN
"SNATCHERS MONTEZUMA",ROCK,DUKAKIS
"SNATCHERS MONTEZUMA",BELA,WALKEN
"SNATCHERS MONTEZUMA",REESE,WEST
"SNOWMAN ROLLERCOASTER",UMA,WOOD
"SNOWMAN ROLLERCOASTER",WOODY,HOFFMAN
"SNOWMAN ROLLERCOASTER",MATTHEW,CARREY
"SOLDIERS EVOLUTION",JOHNNY,LOLLOBRIGIDA
"SOLDIERS EVOLUTION",UMA,WOOD
"SOLDIERS EVOLUTION",CUBA,OLIVIER
"SOLDIERS EVOLUTION",JUDY,DEAN
"SOLDIERS EVOLUTION",SEAN,GUINESS
"SOLDIERS EVOLUTION",RUSSELL,BACALL
"SOLDIERS EVOLUTION",MINNIE,KILMER
"SOLDIERS EVOLUTION",ED,GUINESS
"SOLDIERS EVOLUTION",MARY,KEITEL
"SOMETHING DUCK",ED,MANSFIELD
"SOMETHING DUCK",LAURA,BRODY
"SOMETHING DUCK",MICHAEL,BOLGER
"SONG HEDWIG",KENNETH,PESCI
"SONG HEDWIG",KEVIN,GARLAND
"SONG HEDWIG",DEBBIE,AKROYD
"SONG HEDWIG",GREGORY,GOODING
"SONG HEDWIG",JOHN,SUVARI
"SONS INTERVIEW",SANDRA,KILMER
"SONS INTERVIEW",PARKER,GOLDBERG
"SONS INTERVIEW",WHOOPI,HURT
"SONS INTERVIEW",HUMPHREY,WILLIS
"SONS INTERVIEW",JEFF,SILVERSTONE
"SONS INTERVIEW",CUBA,BIRCH
"SORORITY QUEEN",RIP,CRAWFORD
"SORORITY QUEEN",CATE,HARRIS
"SORORITY QUEEN",RIVER,DEAN
"SORORITY QUEEN",BEN,HARRIS
"SOUP WISDOM",MATTHEW,LEIGH
"SOUP WISDOM",KIM,ALLEN
"SOUTH WAIT",MICHELLE,MCCONAUGHEY
"SOUTH WAIT",GARY,PENN
"SPARTACUS CHEAPER",CHRIS,BRIDGES
"SPARTACUS CHEAPER",VIVIEN,BASINGER
"SPARTACUS CHEAPER",JEFF,SILVERSTONE
"SPEAKEASY DATE",NICK,STALLONE
"SPEAKEASY DATE",KIRSTEN,AKROYD
"SPEAKEASY DATE",HARVEY,HOPE
"SPEED SUIT",BETTE,NICHOLSON
"SPEED SUIT",SANDRA,KILMER
"SPEED SUIT",MEG,HAWKE
"SPEED SUIT",DARYL,CRAWFORD
"SPEED SUIT",CHRIS,DEPP
"SPEED SUIT",WILL,WILSON
"SPICE SORORITY",ED,CHASE
"SPICE SORORITY",WOODY,HOFFMAN
"SPICE SORORITY",TOM,MCKELLEN
"SPICE SORORITY",KIRK,JOVOVICH
"SPICE SORORITY",FAY,KILMER
"SPICE SORORITY",SCARLETT,DAMON
"SPICE SORORITY",MORGAN,MCDORMAND
"SPICE SORORITY",MICHAEL,BENING
"SPICE SORORITY",JON,CHASE
"SPICE SORORITY",GENE,MCKELLEN
"SPICE SORORITY",GREGORY,GOODING
"SPIKING ELEMENT",DARYL,WAHLBERG
"SPIKING ELEMENT",SUSAN,DAVIS
"SPIKING ELEMENT",WALTER,TORN
"SPIKING ELEMENT",WILLIAM,HACKMAN
"SPIKING ELEMENT",DEBBIE,AKROYD
"SPIKING ELEMENT",BURT,TEMPLE
"SPINAL ROCKY",CAMERON,STREEP
"SPINAL ROCKY",PARKER,GOLDBERG
"SPINAL ROCKY",NATALIE,HOPKINS
"SPINAL ROCKY",MARY,TANDY
"SPINAL ROCKY",CHRISTOPHER,BERRY
"SPINAL ROCKY",CHRIS,BRIDGES
"SPINAL ROCKY",RUSSELL,BACALL
"SPINAL ROCKY",CATE,HARRIS
"SPIRIT FLINTSTONES",JULIA,MCQUEEN
"SPIRIT FLINTSTONES",PARKER,GOLDBERG
"SPIRIT FLINTSTONES",HENRY,BERRY
"SPIRIT FLINTSTONES",JAMES,PITT
"SPIRIT FLINTSTONES",SPENCER,PECK
"SPIRIT FLINTSTONES",PENELOPE,MONROE
"SPIRIT FLINTSTONES",WHOOPI,HURT
"SPIRIT FLINTSTONES",RIVER,DEAN
"SPIRIT FLINTSTONES",VIVIEN,BASINGER
"SPIRIT FLINTSTONES",MICHAEL,BENING
"SPIRIT FLINTSTONES",GREGORY,GOODING
"SPIRITED CASUALTIES",GOLDIE,BRODY
"SPIRITED CASUALTIES",CHRISTIAN,NEESON
"SPIRITED CASUALTIES",SIDNEY,CROWE
"SPIRITED CASUALTIES",GINA,DEGENERES
"SPIRITED CASUALTIES",RENEE,TRACY
"SPLASH GUMP",PENELOPE,GUINESS
"SPLASH GUMP",JENNIFER,DAVIS
"SPLASH GUMP",UMA,WOOD
"SPLASH GUMP",CAMERON,STREEP
"SPLASH GUMP",CHRISTIAN,NEESON
"SPLASH GUMP",RAY,JOHANSSON
"SPLASH GUMP",GENE,WILLIS
"SPLASH GUMP",MORGAN,WILLIAMS
"SPLASH GUMP",HUMPHREY,WILLIS
"SPLASH GUMP",AL,GARLAND
"SPLENDOR PATTON",UMA,WOOD
"SPLENDOR PATTON",SANDRA,KILMER
"SPLENDOR PATTON",KIRK,JOVOVICH
"SPLENDOR PATTON",ADAM,GRANT
"SPLENDOR PATTON",BEN,WILLIS
"SPLENDOR PATTON",CHARLIZE,DENCH
"SPLENDOR PATTON",CHRISTOPHER,WEST
"SPLENDOR PATTON",AL,GARLAND
"SPLENDOR PATTON",GROUCHO,WILLIAMS
"SPLENDOR PATTON",BELA,WALKEN
"SPOILERS HELLFIGHTERS",RIP,WINSLET
"SPOILERS HELLFIGHTERS",MICHELLE,MCCONAUGHEY
"SPOILERS HELLFIGHTERS",MILLA,KEITEL
"SPOILERS HELLFIGHTERS",DARYL,CRAWFORD
"SPOILERS HELLFIGHTERS",HUMPHREY,WILLIS
"SPOILERS HELLFIGHTERS",GREGORY,GOODING
"SPOILERS HELLFIGHTERS",BURT,TEMPLE
"SPY MILE",WOODY,HOFFMAN
"SPY MILE",JOHNNY,CAGE
"SPY MILE",HENRY,BERRY
"SPY MILE",ELLEN,PRESLEY
"SPY MILE",JIM,MOSTEL
"SPY MILE",SIDNEY,CROWE
"SPY MILE",WHOOPI,HURT
"SPY MILE",GRETA,MALDEN
